ids,time,lon,lat,depth
453814,2004-06-14T19:51:00Z,-69.931200000000004,42.762500000000003,-1.0
453814,2004-06-14T20:57:00Z,-69.916300000000007,42.765999999999998,-1.0
453814,2004-06-14T21:47:00Z,-69.905199999999994,42.767000000000003,-1.0
453814,2004-06-14T22:41:00Z,-69.894099999999995,42.765300000000003,-1.0
453814,2004-06-14T23:53:00Z,-69.882999999999996,42.762500000000003,-1.0
453814,2004-06-15T00:48:00Z,-69.875699999999995,42.7577,-1.0
453814,2004-06-15T02:44:00Z,-69.869500000000002,42.747700000000002,-1.0
453814,2004-06-15T03:43:00Z,-69.869,42.742400000000004,-1.0
453814,2004-06-15T04:59:00Z,-69.871200000000002,42.737200000000001,-1.0
453814,2004-06-15T05:51:00Z,-69.875900000000001,42.734400000000001,-1.0
453814,2004-06-15T06:48:00Z,-69.879400000000004,42.733499999999999,-1.0
453814,2004-06-15T07:47:00Z,-69.881,42.735799999999998,-1.0
453814,2004-06-15T08:54:00Z,-69.881200000000007,42.741700000000002,-1.0
453814,2004-06-15T09:39:00Z,-69.881600000000006,42.748899999999999,-1.0
453814,2004-06-15T11:48:00Z,-69.880799999999994,42.768799999999999,-1.0
453814,2004-06-15T12:58:00Z,-69.876099999999994,42.778500000000001,-1.0
453814,2004-06-15T14:04:00Z,-69.867599999999996,42.7851,-1.0
453814,2004-06-15T15:16:00Z,-69.855500000000006,42.787500000000001,-1.0
453814,2004-06-15T16:09:00Z,-69.843900000000005,42.785499999999999,-1.0
453814,2004-06-15T17:05:00Z,-69.833399999999997,42.7806,-1.0
453814,2004-06-15T18:19:00Z,-69.824100000000001,42.772300000000001,-1.0
453814,2004-06-15T19:11:00Z,-69.820400000000006,42.764499999999998,-1.0
453814,2004-06-15T20:12:00Z,-69.821799999999996,42.757899999999999,-1.0
453814,2004-06-15T21:17:00Z,-69.8249,42.7562,-1.0
453814,2004-06-15T22:19:00Z,-69.8309,42.756599999999999,-1.0
453814,2004-06-15T23:21:00Z,-69.837900000000005,42.756,-1.0
453814,2004-06-16T00:15:00Z,-69.845799999999997,42.7562,-1.0
453814,2004-06-16T01:20:00Z,-69.856999999999999,42.757399999999997,-1.0
453814,2004-06-16T02:23:00Z,-69.869399999999999,42.759099999999997,-1.0
453814,2004-06-16T03:19:00Z,-69.878200000000007,42.761299999999999,-1.0
453814,2004-06-16T04:18:00Z,-69.884100000000004,42.764200000000002,-1.0
453814,2004-06-16T05:17:00Z,-69.884699999999995,42.767400000000002,-1.0
453814,2004-06-16T06:56:00Z,-69.875399999999999,42.770699999999998,-1.0
453814,2004-06-16T08:07:00Z,-69.865200000000002,42.770499999999998,-1.0
453814,2004-06-16T09:14:00Z,-69.858500000000006,42.769300000000001,-1.0
453814,2004-06-16T10:16:00Z,-69.854600000000005,42.768300000000004,-1.0
453814,2004-06-16T11:25:00Z,-69.853099999999998,42.767299999999999,-1.0
453814,2004-06-16T12:25:00Z,-69.852199999999996,42.764600000000002,-1.0
453814,2004-06-16T13:30:00Z,-69.852099999999993,42.756900000000002,-1.0
453814,2004-06-16T14:31:00Z,-69.858400000000003,42.747,-1.0
453814,2004-06-16T15:34:00Z,-69.870500000000007,42.736800000000002,-1.0
453814,2004-06-16T16:44:00Z,-69.888199999999998,42.7301,-1.0
453814,2004-06-16T17:54:00Z,-69.905299999999997,42.725200000000001,-1.0
453814,2004-06-16T18:53:00Z,-69.918400000000005,42.724600000000002,-1.0
453814,2004-06-16T19:46:00Z,-69.931799999999996,42.727499999999999,-1.0
453814,2004-06-16T20:52:00Z,-69.942999999999998,42.7376,-1.0
453814,2004-06-16T22:02:00Z,-69.950299999999999,42.752499999999998,-1.0
453814,2004-06-16T22:56:00Z,-69.950900000000004,42.765799999999999,-1.0
453814,2004-06-16T23:59:00Z,-69.949100000000001,42.778399999999998,-1.0
453814,2004-06-17T01:04:00Z,-69.944299999999998,42.789299999999997,-1.0
453814,2004-06-17T02:13:00Z,-69.937799999999996,42.796300000000002,-1.0
453814,2004-06-17T03:06:00Z,-69.931600000000003,42.798299999999998,-1.0
453814,2004-06-17T04:02:00Z,-69.9251,42.798400000000001,-1.0
453814,2004-06-17T05:49:00Z,-69.909599999999998,42.790999999999997,-1.0
453814,2004-06-17T06:45:00Z,-69.902100000000004,42.783999999999999,-1.0
453814,2004-06-17T07:49:00Z,-69.896199999999993,42.773600000000002,-1.0
453814,2004-06-17T08:55:00Z,-69.897199999999998,42.761499999999998,-1.0
453814,2004-06-17T09:50:00Z,-69.903700000000001,42.7532,-1.0
453814,2004-06-17T10:52:00Z,-69.915300000000002,42.744500000000002,-1.0
453814,2004-06-17T11:52:00Z,-69.931200000000004,42.740200000000002,-1.0
453814,2004-06-17T13:02:00Z,-69.954099999999997,42.741199999999999,-1.0
453814,2004-06-17T14:10:00Z,-69.976799999999997,42.7455,-1.0
453814,2004-06-17T15:10:00Z,-69.994799999999998,42.750999999999998,-1.0
453814,2004-06-17T16:04:00Z,-70.006799999999998,42.758299999999998,-1.0
453814,2004-06-17T17:13:00Z,-70.014200000000002,42.768000000000001,-1.0
453814,2004-06-17T18:07:00Z,-70.013400000000004,42.776000000000003,-1.0
453814,2004-06-17T19:05:00Z,-70.008399999999995,42.783200000000001,-1.0
453814,2004-06-17T20:09:00Z,-69.996799999999993,42.787999999999997,-1.0
453814,2004-06-17T20:59:00Z,-69.988200000000006,42.790199999999999,-1.0
453814,2004-06-17T22:01:00Z,-69.978300000000004,42.789200000000001,-1.0
453814,2004-06-17T22:55:00Z,-69.971599999999995,42.784300000000002,-1.0
453814,2004-06-18T00:04:00Z,-69.968199999999996,42.7774,-1.0
453814,2004-06-18T01:04:00Z,-69.971599999999995,42.771299999999997,-1.0
453814,2004-06-18T01:57:00Z,-69.9786,42.765700000000002,-1.0
453814,2004-06-18T02:50:00Z,-69.987399999999994,42.759900000000002,-1.0
453814,2004-06-18T03:54:00Z,-69.998699999999999,42.753799999999998,-1.0
453814,2004-06-18T04:46:00Z,-70.007199999999997,42.750399999999999,-1.0
453814,2004-06-18T05:49:00Z,-70.014499999999998,42.747500000000002,-1.0
453814,2004-06-18T06:51:00Z,-70.019199999999998,42.744799999999998,-1.0
453814,2004-06-18T07:46:00Z,-70.022499999999994,42.741700000000002,-1.0
453814,2004-06-18T08:46:00Z,-70.028000000000006,42.737499999999997,-1.0
453814,2004-06-18T09:38:00Z,-70.0351,42.735100000000003,-1.0
453814,2004-06-18T10:48:00Z,-70.048299999999998,42.735399999999998,-1.0
453814,2004-06-18T11:46:00Z,-70.061899999999994,42.740000000000002,-1.0
453814,2004-06-18T12:55:00Z,-70.072800000000001,42.7485,-1.0
453814,2004-06-18T13:44:00Z,-70.078999999999994,42.755200000000002,-1.0
453814,2004-06-18T14:56:00Z,-70.083799999999997,42.7639,-1.0
453814,2004-06-18T15:57:00Z,-70.081599999999995,42.7712,-1.0
453814,2004-06-18T16:58:00Z,-70.076599999999999,42.773699999999998,-1.0
453814,2004-06-18T18:07:00Z,-70.070800000000006,42.767899999999997,-1.0
453814,2004-06-18T20:01:00Z,-70.067400000000006,42.754600000000003,-1.0
453814,2004-06-18T21:08:00Z,-70.0672,42.743400000000001,-1.0
453814,2004-06-18T21:59:00Z,-70.069000000000003,42.731499999999997,-1.0
453814,2004-06-18T23:14:00Z,-70.078800000000001,42.719299999999997,-1.0
453814,2004-06-19T00:00:00Z,-70.091300000000004,42.712400000000002,-1.0
453814,2004-06-19T00:49:00Z,-70.108199999999997,42.710500000000003,-1.0
453814,2004-06-19T01:43:00Z,-70.122100000000003,42.7121,-1.0
453814,2004-06-19T02:51:00Z,-70.141800000000003,42.714700000000001,-1.0
453814,2004-06-19T03:52:00Z,-70.153999999999996,42.718899999999998,-1.0
453814,2004-06-19T04:59:00Z,-70.160600000000002,42.723700000000001,-1.0
453814,2004-06-19T05:47:00Z,-70.161100000000005,42.726799999999997,-1.0
453814,2004-06-19T06:44:00Z,-70.156899999999993,42.730499999999999,-1.0
453814,2004-06-19T07:37:00Z,-70.1494,42.733400000000003,-1.0
453814,2004-06-19T08:38:00Z,-70.137100000000004,42.734400000000001,-1.0
453814,2004-06-19T09:35:00Z,-70.1233,42.7331,-1.0
453814,2004-06-19T10:49:00Z,-70.1083,42.726199999999999,-1.0
453814,2004-06-19T12:31:00Z,-70.094800000000006,42.7164,-1.0
453814,2004-06-19T13:28:00Z,-70.093500000000006,42.713099999999997,-1.0
453814,2004-06-19T14:30:00Z,-70.096000000000004,42.709899999999998,-1.0
453814,2004-06-19T15:31:00Z,-70.101799999999997,42.706899999999997,-1.0
453814,2004-06-19T16:26:00Z,-70.109800000000007,42.703699999999998,-1.0
453814,2004-06-19T17:41:00Z,-70.119500000000002,42.701300000000003,-1.0
453814,2004-06-19T18:46:00Z,-70.126800000000003,42.6999,-1.0
453814,2004-06-19T19:59:00Z,-70.128100000000003,42.698799999999999,-1.0
453814,2004-06-19T20:54:00Z,-70.1267,42.698999999999998,-1.0
453814,2004-06-19T22:55:00Z,-70.122600000000006,42.703099999999999,-1.0
453814,2004-06-19T23:50:00Z,-70.122500000000002,42.707999999999998,-1.0
453814,2004-06-20T00:54:00Z,-70.111900000000006,42.711199999999998,-1.0
453814,2004-06-20T02:56:00Z,-70.097899999999996,42.700099999999999,-1.0
453814,2004-06-20T03:54:00Z,-70.094399999999993,42.689100000000003,-1.0
453814,2004-06-20T04:50:00Z,-70.092500000000001,42.677100000000003,-1.0
453814,2004-06-20T05:52:00Z,-70.093800000000002,42.661099999999998,-1.0
453814,2004-06-20T07:07:00Z,-70.0959,42.634599999999999,-1.0
453814,2004-06-20T07:53:00Z,-70.099299999999999,42.6175,-1.0
